5803566,Reservoir,CABRERA POND 1,Ways Gulch,6,58,ROUTT,S,10.0 N,85.0 W,28,NE,SW,,,,,,337841,4518389,12/31/1986,12/31/1985,10/5/1986,49951,0,,86CW0180,56,8.4,0,0,0,A,,"(40.800501, -106.922296)"
5803568,Reservoir,ALLENS POND,Martin Creek,6,58,ROUTT,S,4.0 N,85.0 W,25,NE,SE,,100,W,375,N,340016.2,4462454.5,12/31/1986,12/31/1985,8/1/1956,49673.38929,0,,86CW0157,9,0.25,0,0,0,A,CORRECT LEGAL DESCRIPTION 91CW94,"(40.297291, -106.882364)"
5803569,Reservoir,FOLLY POND,Oak Creek,6,58,ROUTT,S,5.0 N,85.0 W,34,SE,NE,,,,,,338414,4468022,12/31/1981,12/31/1980,4/15/1981,47952,0,,"81CW0318, 86CW0121, 92CW0040",13456789X,32,0,0,0,A,"ABANDONED COND. USES, DOMESTIC USE MADE ABSOLUTE","(40.347115, -106.902613)"
5803570,Reservoir,WHITEMAN SCHOOL POND,Kirkbride Creek,6,58,ROUTT,S,7.0 N,84.0 W,29,NE,SE,,450,E,2120,N,345440.6,4488970,12/31/1986,12/31/1985,12/31/1948,49673.36159,0,,86CW0171,1578,0.11,0,0,0,A,"AUG PLAN FOR WELL SUMP 87CW34, ABAND 9/30/93.","(40.537073, -106.825014)"
5803571,Reservoir,MYSTIC RESERVOIR 2,Trull Creek,6,58,ROUTT,S,7.0 N,86.0 W,13,NW,NW,,,,,,331360,4492903,12/31/1986,12/31/1985,9/1/1984,49673.49187,0,,"06CW0055, 15CW3043, 86CW0182",689,1,0,0,0,A,,"(40.569739, -106.992233)"
5803571,Reservoir,MYSTIC RESERVOIR 2,Trull Creek,6,58,ROUTT,S,7.0 N,86.0 W,13,NW,NW,,,,,,331360,4492903,12/31/2006,12/31/2005,9/1/1984,56978.49187,0,,"06CW0055, 15CW3043, 86CW0182",689,9,0,0,0,A,"FILL AND REFILL, DIVERSION RATE .25 CFS FROM MATHEWS SP CR, NON ADDITIVE, NON ADDITIVE - RIGHT OF FILL & REFILL","(40.569739, -106.992233)"
5803571,Reservoir,MYSTIC RESERVOIR 2,Trull Creek,6,58,ROUTT,S,7.0 N,86.0 W,13,NW,NW,,,,,,331360,4492903,12/31/2006,12/31/2005,9/1/1984,56978.49187,0,,"06CW0055, 15CW3043, 86CW0182",689,0.25,0,0,0,C,"FILL AND REFILL, DIVERSION RATE .25 CFS FROM MATHEWS SP CR, NON ADDITIVE, NON ADDITIVE - RIGHT OF FILL & REFILL","(40.569739, -106.992233)"
5803572,Reservoir,BEAVER RESERVOIR,Dry Creek,6,58,ROUTT,S,4.0 N,85.0 W,24,NW,NW,,5,W,700,N,340004.3,4464019.5,12/31/1987,12/31/1986,9/21/1987,50302,0,,"87CW0108, 94CW0011",169,0.5,0,0,0,A,"DILIGENCE FOR USE 19., ABAN USE 19 - 2/21/01","(40.311381, -106.882895)"
5803573,Reservoir,THORNE/MILLER RESERVOIR,Grouse Creek,6,58,ROUTT,S,5.0 N,85.0 W,36,SE,SW,,750,E,1100,S,341470.4,4467601,12/31/1987,12/31/1986,8/16/1980,50038.4771,0,,"87CW0112, 91CW0046",169,12,0,0,0,A,,"(40.34391, -106.866539)"
5803574,Reservoir,MYSTIC RES NO 1,Trull Creek,6,58,ROUTT,S,7.0 N,86.0 W,14,NE,NW,,1600,E,700,N,330868.8,4492951.5,12/31/1987,12/31/1986,7/1/1967,50038.42915,0,,87CW0143,9,0.28,0,0,0,A,,"(40.570075, -106.998046)"
5803575,Reservoir,MYSTIC RES NO 3,Trull Creek,6,58,ROUTT,S,7.0 N,86.0 W,12,SW,NW,,400,W,2640,S,331502,4493952,12/31/1987,12/31/1986,5/1/1981,50038.47968,0,,87CW0143,9,0.0193,0,0,0,A,,"(40.579212, -106.990837)"
5803576,Reservoir,MYSTIC RES NO 4,Salt Creek,6,58,ROUTT,S,7.0 N,86.0 W,12,NE,NW,,2600,E,900,N,332159.9,4494475.5,12/31/1987,12/31/1986,7/1/1967,50038.42915,0,,87CW0143,9,1.5,0,0,0,A,,"(40.584059, -106.983207)"
5803577,Reservoir,MYSTIC RES NO 5,Salt Creek,6,58,ROUTT,S,7.0 N,86.0 W,12,NE,NW,,2350,E,875,N,332236.2,4494481.5,12/31/1987,12/31/1986,7/1/1967,50038.42915,0,,87CW0143,689,0.06,0,0,0,A,,"(40.584129, -106.982308)"
5803578,Reservoir,MYSTIC RES NO 6,Salt Creek,6,58,ROUTT,S,7.0 N,86.0 W,12,NE,NE,,1000,E,300,N,332650,4494649,12/31/1987,12/31/1986,5/1/1984,50038.49064,0,,87CW0143,9,0.0206,0,0,0,A,,"(40.585721, -106.977466)"
5803579,Reservoir,MYSTIC RES NO 7,Salt Creek,6,58,ROUTT,S,7.0 N,86.0 W,12,NE,NE,,950,E,300,N,332665.3,4494648.5,12/31/1987,12/31/1986,5/1/1984,50038.49064,0,,87CW0143,9,0.1515,0,0,0,A,,"(40.585719, -106.977285)"
5803580,Reservoir,MYSTIC RES NO 8,Trull Creek,6,58,ROUTT,S,7.0 N,86.0 W,11,SE,SW,,2100,E,800,S,330727.6,4493413.5,12/31/1987,12/31/1986,7/1/1987,50220,0,,87CW0143,9,0.0172,0,0,0,A,,"(40.574206, -106.999837)"
5803581,Reservoir,MYSTIC RES NO 9,Salt Creek,6,58,ROUTT,S,7.0 N,86.0 W,11,NW,SW,,2350,W,1500,N,330483.9,4494335.5,12/31/1987,12/31/1986,5/1/1984,50038.49064,0,,87CW0143,9,0.3,0,0,0,A,,"(40.582457, -107.002962)"
5803582,Reservoir,MYSTIC RES NO 10,Salt Creek,6,58,ROUTT,S,7.0 N,86.0 W,11,NW,SW,,400,W,1700,N,329888.5,4494293,12/31/1987,12/31/1986,5/1/1985,50038.49429,0,,87CW0143,9,0.0172,0,0,0,A,,"(40.581952, -107.009982)"
5803583,Reservoir,BUTTE RES,Roe Branch,6,58,ROUTT,S,7.0 N,86.0 W,14,NW,NW,,500,W,750,N,329891.2,4492966,12/31/1987,12/31/1986,5/1/1967,50038.42854,0,,87CW0143,9,0.57,0,0,0,A,,"(40.570005, -107.009592)"
5803584,Pump,DANVERS PUMP,Danvers Creek,6,58,ROUTT,S,5.0 N,84.0 W,34,SE,SW,,1836,E,428,S,347547,4467235,12/31/2010,12/31/2009,10/15/2010,58727,0,,10CW0061,1,0,0.125,0,0,C,,"(40.341747, -106.794939)"
5803585,Reservoir,KENYON FISH POND,Yampa River,6,58,ROUTT,S,6.0 N,85.0 W,18,NW,NW,,,,,,332886,4483186,12/31/1990,12/31/1989,7/1/1990,51316,0,,"90CW0162, 98CW0013",0569E,5.8,0,0,0,A,"GROUNDWATER DECREE FOR EVAP FROM 1.75 ACRES UNDER PERMIT 39753-F, STORAGE RIGHT","(40.48256, -106.97165)"
5803588,Reservoir,MOOSE WILLOW POND,Yampa River,6,58,ROUTT,S,8.0 N,85.0 W,32,NE,NW,,,,,,335469,4497877,12/31/1989,12/31/1988,7/15/1987,50769.50234,0,,89CW0083,16,5,0,0,0,A,,"(40.61535, -106.945016)"
5803590,Reservoir,HOLLORAN RESERVOIR NO 1,Yampa River,6,58,ROUTT,S,5.0 N,84.0 W,8,NE,NW,,,,,,344531,4474890,12/31/1989,12/31/1988,9/29/1989,51041,0,,"89CW0137, 95CW0069",15689,3.5,0,0,0,A,IRRIGATION OF 10 ACRES,"(40.41012, -106.832298)"
5803592,Reservoir,CLEMENTSON POND,Grouse Creek,6,58,ROUTT,S,5.0 N,84.0 W,29,NW,SW,,1100,W,1850,N,343724.1,4469862.5,12/31/1990,12/31/1989,6/1/1989,51134.50921,0,,90CW0009,9,2,0,0,0,A,,"(40.364699, -106.84057)"
5803593,Reservoir,MOOSVILLE POND,Georges Gulch,6,58,ROUTT,S,8.0 N,86.0 W,36,NE,SW,,2400,E,1750,N,332363,4497452,12/31/1989,12/31/1988,6/15/1985,50769.49474,0,,89CW0106,9,3,0,0,0,A,,"(40.610899, -106.9816)"
5803594,Reservoir,SUNDANCE POND,Grouse Creek,6,58,ROUTT,S,4.0 N,85.0 W,12,SW,NW,,400,W,1550,S,340158.8,4466333.5,12/31/1990,12/31/1989,9/23/1981,51134.48113,0,,"90CW0036, 96CW0090",169,1,0,0,0,A,DILIGENCE 96CW90,"(40.332247, -106.881657)"
5803595,Reservoir,BIEBER RESERVOIR,Grouse Creek,6,58,ROUTT,S,5.0 N,85.0 W,36,SE,NE,,250,E,2100,S,341632.1,4467902.5,12/31/1997,12/31/1996,2/11/1997,53733,0,,"90CW0064, 97CW0028",9,1,0,0,0,A,THIS IS THE SAME RESERVOIR SITE AS DECREED IN 90CW64,"(40.346656, -106.864711)"
5803596,Reservoir,LODWICK POND,Fish Creek,6,58,ROUTT,S,6.0 N,84.0 W,21,NE,NW,,,,,,346294,4481531,12/31/1989,12/31/1988,6/1/1971,50769.44346,0,,89CW0140,156,13.03,0,0,0,A,AMENDED DECREE 89CW140,"(40.470247, -106.813137)"
5803817,Reservoir,HARVEY POND 12,Oak Creek,6,58,ROUTT,S,4.0 N,85.0 W,10,NW,SE,,,,,,337580,4466825,12/31/1973,12/31/1972,6/10/1918,44925.24997,0,,W0644-74,9,0.12,0,0,0,A,,"(40.336175, -106.912123)"
5803598,Reservoir,BIEBER RESERVOIR NO 2,Grouse Creek,6,58,ROUTT,S,5.0 N,85.0 W,36,SE,NE,,1535,E,1955,S,341239.1,4467866,12/31/1990,12/31/1989,9/1/1989,51134.51013,0,,90CW0106,19,3,0,0,0,A,,"(40.346252, -106.869327)"
5803599,Reservoir,VALENTINE POND,Fish Creek,6,58,ROUTT,S,6.0 N,84.0 W,21,NE,NW,,,,,,346256,4481463,12/31/1989,12/31/1988,7/19/1988,50769.50604,0,,89CW0127,1569,1.82,0,0,0,A,,"(40.469628, -106.813568)"
5803600,Reservoir,VIOLA POND NO 1,Salt Creek,6,58,ROUTT,S,7.0 N,85.0 W,6,NE,NW,,1700,E,1000,N,333988.8,4496115,12/31/1990,12/31/1989,8/1/1955,51134.38563,0,,90CW0144,9,0.75,0,0,0,A,,"(40.59919, -106.962041)"
5803601,Reservoir,VIOLA POND NO 2,Salt Creek,6,58,ROUTT,S,7.0 N,85.0 W,6,NE,SW,,2300,E,1450,N,333805.6,4495977.5,12/31/1990,12/31/1989,8/1/1955,51134.38563,0,,90CW0144,9,0.75,0,0,0,A,,"(40.597915, -106.964168)"
5803602,Reservoir,G G POND,Soda Creek,6,58,ROUTT,S,7.0 N,84.0 W,32,NE,SE,,,,,,345273,4487539,12/31/1990,12/31/1989,8/1/1973,51134.45138,0,,90CW0145,156,4.4,0,0,0,A,,"(40.524156, -106.826642)"
5803603,Reservoir,CHAPMAN POND,Yampa River,6,58,ROUTT,S,6.0 N,85.0 W,7,SW,SE,,,,,,333231,4483806,12/31/1991,12/31/1990,9/27/1989,51499.51039,0,,91CW0109,567,6.9,0,0,0,A,"P.O. BOX 318 NEW YORK, NY 10015","(40.488211, -106.967745)"
5803604,Reservoir,WHEELER POND NO 1,Salt Creek,6,58,ROUTT,S,7.0 N,86.0 W,1,NW,SW,,200,W,2100,N,331483.9,4495741,12/31/1990,12/31/1989,8/1/1952,51134.37468,0,,90CW0143,9,0.75,0,0,0,A,,"(40.595316, -106.991529)"
5803605,Reservoir,WHEELER POND NO 2,Salt Creek,6,58,ROUTT,S,7.0 N,86.0 W,1,NW,NE,,2490,W,1160,N,332188.8,4496011.5,12/31/1990,12/31/1989,8/1/1954,51134.38198,0,,90CW0143,9,0.75,0,0,0,A,,"(40.597894, -106.983275)"
5803606,Reservoir,WHEELER POND NO 3,Salt Creek,6,58,ROUTT,S,8.0 N,86.0 W,36,SE,SE,,1200,E,300,S,332615.3,4496447,12/31/1990,12/31/1989,8/1/1954,51134.38198,0,,90CW0143,9,0.75,0,0,0,A,,"(40.601902, -106.978353)"
5803607,Reservoir,WHEELER POND NO 4,Salt Creek,6,58,ROUTT,S,8.0 N,85.0 W,31,NW,SE,,1640,W,2800,S,333496,4497272,12/31/1990,12/31/1989,8/1/1954,51134.38198,0,,90CW0143,9,0.75,0,0,0,A,,"(40.609508, -106.968167)"
5803608,Reservoir,WHEELER POND NO 5,Salt Creek,6,58,ROUTT,S,7.0 N,86.0 W,2,SE,SE,,475,E,1300,S,331263.6,4495165,12/31/1990,12/31/1989,8/1/1954,51134.38198,0,,90CW0143,9,0.75,0,0,0,A,,"(40.590085, -106.993977)"
5803609,Reservoir,WILDFLOWER POND,Mill Creek,6,58,ROUTT,S,10.0 N,86.0 W,35,NE,SE,,,,,,331535,4516753,12/31/1991,12/31/1990,4/10/1991,51599,0,,"91CW0034, 96CW0094",15679P,10,0,0,0,A,"DILIGENCE FOR USE P 96CW94, CONDITIONAL POWER USE ABAN BY COURT 11/12/03","(40.784503, -106.996566)"
5803610,Reservoir,SALOMON UPPER POND,Yampa River,6,58,ROUTT,S,3.0 N,85.0 W,17,NE,SW,,2200,E,2700,N,334099.6,4455232,12/31/1986,12/31/1985,6/1/1966,49673.4252,0,,91CW0037,9,3,0,0,0,A,TF NO NAME RES & HAS AP.,"(40.231105, -106.950072)"
5803611,Reservoir,VAN STRAATEN POND,Coulton Creek,6,58,ROUTT,S,9.0 N,84.0 W,7,SE,NE,,,,,,344490,4513014,12/31/1991,12/31/1990,6/1/1988,51499.50556,0,,91CW0014,679,7.39,0,0,0,A,,"(40.753391, -106.842178)"
5803612,Reservoir,MAURYS POND,Martin Creek,6,58,ROUTT,S,4.0 N,85.0 W,24,SE,SW,,2640,E,425,S,340801.2,4462678.5,12/31/1992,12/31/1991,9/1/1960,51864.40421,0,,92CW0003,9,0.25,0,0,0,A,,"(40.299458, -106.873188)"
5803613,Reservoir,CANDYS POND,Martin Creek,6,58,ROUTT,S,4.0 N,85.0 W,24,SE,SW,,1320,E,210,S,341202.3,4462602.5,12/31/1992,12/31/1991,9/1/1960,51864.40421,0,,92CW0003,9,0.25,0,0,0,A,,"(40.29885, -106.868452)"
5803614,Reservoir,ZINA POND,Yampa River,6,58,ROUTT,S,7.0 N,85.0 W,3,NW,SW,,1050,W,1500,N,338052,4495913,12/31/1992,12/31/1991,6/1/1959,51864.39963,0,,92CW0010,9,0.2,0,0,0,A,,"(40.598176, -106.913993)"
5803615,Reservoir,MOWERY POND,Butcherknife Creek,6,58,ROUTT,S,6.0 N,84.0 W,4,SE,NE,,950,E,1600,S,346761.5,4485181.5,12/31/1992,12/31/1991,6/1/1978,51864.46903,0,,92CW0061,9,0.1,0,0,0,A,,"(40.503205, -106.808507)"
5803616,Reservoir,BROOKSHIRE RES NO 3,Yampa River,6,58,ROUTT,S,8.0 N,85.0 W,28,NW,NE,,2530,W,1005,N,336884.5,4499301.5,12/31/1993,12/31/1992,6/1/1957,52230.39233,0,,93CW0037,9,3,0,0,0,A,,"(40.628456, -106.928661)"
5803617,Reservoir,BROOKSHIRE RES NO 4,Yampa River,6,58,ROUTT,S,8.0 N,85.0 W,33,NW,NW,,1175,W,615,N,336461.1,4497832.5,12/31/1993,12/31/1993,6/1/1966,52595.4252,0,,93CW0037,9,2,0,0,0,A,,"(40.615146, -106.933283)"
5803618,Reservoir,BROOKSHIRE RES NO 5,Yampa River,6,58,ROUTT,S,8.0 N,85.0 W,33,NW,SE,,1570,W,2330,N,336576.2,4497307,12/31/1993,12/31/1992,6/1/1965,52230.42155,0,,93CW0037,9,1,0,0,0,A,,"(40.610437, -106.931787)"
5803620,Reservoir,CABRERA POND NO 2,Ways Gulch,6,58,ROUTT,S,10.0 N,85.0 W,28,NE,NE,,900,E,1000,N,338020.8,4518570,12/31/1993,12/31/1992,8/6/1993,52448,0,,93CW0078,9,3,0,0,0,A,,"(40.802166, -106.920212)"
5803621,Reservoir,NOREENS POND,Larson Creek,6,58,ROUTT,S,10.0 N,86.0 W,24,SW,NE,,,,,,332658,4519780,12/31/1993,12/31/1992,7/15/1992,52230.52061,0,,93CW0004,5679,2,0,0,0,A,,"(40.811985, -106.984076)"
5803622,Reservoir,DEEP CREEK POND #1,Deep Creek,6,58,ROUTT,S,8.0 N,86.0 W,25,SW,NE,,1700,W,1600,S,331988.9,4498468.5,12/31/1993,12/31/1992,6/6/1993,52387,0,,93CW0050,9,2.5,0,0,0,A,,"(40.619975, -106.986291)"
5803623,Reservoir,DEEP CREEK POND #2,Deep Creek,6,58,ROUTT,S,8.0 N,86.0 W,26,NW,SE,,2500,W,1375,N,330642.3,4499203.5,12/31/1993,12/31/1992,6/6/1993,52387,0,,93CW0050,9,0.5,0,0,0,A,,"(40.626318, -107.0024)"
5803624,Reservoir,FOSSIL POND,Georges Gulch,6,58,ROUTT,S,8.0 N,86.0 W,36,NW,SW,,1100,W,1600,N,331787.9,4497498.5,12/31/1993,12/31/1992,6/1/1992,52230.52017,0,,93CW0050,9,1.5,0,0,0,A,,"(40.611201, -106.988407)"
5803625,Reservoir,MINK POND,Deep Creek,6,58,ROUTT,S,8.0 N,86.0 W,25,NE,NW,,2800,W,1080,N,332343.9,4499255,12/31/1993,12/31/1992,6/6/1993,52387,0,,93CW0050,9,11.5,0,0,0,A,,"(40.627129, -106.982306)"
5803626,Reservoir,FIVE PINE POND,Chimney Creek,6,58,ROUTT,S,1.0 N,85.0 W,2,SE,SW,,,,,,338758,4438301,12/31/1993,12/31/1992,8/2/1945,52230.34912,0,,93CW0083,19,1.5,0,0,0,A,,"(40.079558, -106.891108)"
5803627,Reservoir,BELLYACHE RESERVOIR,South Hunt Creek,6,58,ROUTT,S,2.0 N,86.0 W,15,NE,SW,,,,,,327258,4445657,12/31/1994,12/31/1993,9/26/1994,52864,0,,94CW0097,9,9.5,0,0,0,A,,"(40.143511, -107.027874)"
5803628,Reservoir,DAVES POND & FEEDER D,Dry Creek,6,58,ROUTT,S,4.0 N,84.0 W,7,SW,NE,,2200,W,2500,S,342346.6,4466541.5,12/31/1995,12/31/1994,6/30/1980,52960.47663,0,,95CW0033,9,0.25,0,0,0,A,REQUEST FEEDER DITCH FLOW RIGHT OF .50 CFS TO FLOW THRU RESERVOIR,"(40.334536, -106.855966)"
5803629,Reservoir,TARZIAN RES 1,Fawn Creek,6,58,ROUTT,S,7.0 N,86.0 W,36,SE,NW,,,,,,332066,4487583,12/31/1994,12/31/1993,5/1/1993,52595.52351,0,,94CW0061,9,6,0,0,0,A,,"(40.521983, -106.982485)"
5803630,Reservoir,FETCHER POND,Fish Creek,6,58,ROUTT,S,6.0 N,84.0 W,20,SE,NE,,,,,,344949,4480787,12/31/1995,12/31/1994,1/2/1970,52960.43831,0,,95CW0025,156,70,0,0,0,A,,"(40.463298, -106.828813)"
5803631,Reservoir,LAKE CATAMOUNT,Yampa River,6,58,ROUTT,S,5.0 N,84.0 W,27,NW,SE,,,,,,347157,4469829,12/31/1972,5/30/1972,7/20/1972,44761,0,,"02CW0091, 88CW0166, 90CW0152, 99CW0072, W0403, W0795",12345A,7800,0,0,0,A,"DIL 84CW195,88CW166,96CW22;AUG W795&99CW72, USE 1 MADE ABS FOR 6.3 AF, AUG PLAN W-795 - CHANGE OF USE, AUG PLAN W-795 - USE CHANGED, REPLACEMENT WATER","(40.365034, -106.80015)"
5803631,Reservoir,LAKE CATAMOUNT,Yampa River,6,58,ROUTT,S,5.0 N,84.0 W,27,NW,SE,,,,,,347157,4469829,12/31/1990,12/31/1989,9/1/1978,51134.46995,0,,"02CW0091, 88CW0166, 90CW0152, 99CW0072, W0403, W0795",1256A,4000,0,0,0,A,"REFILL DECREE, USES 1,2 COND USES UP TO 4000 AF. DIL 98CW26, 05CW003, CHANGE OF USE, ADDITION OF CONDITIONAL AUG USE","(40.365034, -106.80015)"
5803632,Reservoir,HOGUE RES,Yampa River,6,58,ROUTT,S,6.0 N,85.0 W,9,NE,NW,,,,,,337084,4484955,09/22/1892,,04/22/1890,14722,0,(80)90,"79CW0031, W1218-77",1568,0,0,6,0,C,AP FOR DUQUETTE DITCH;,"(40.499322, -106.922602)"
5803632,Reservoir,HOGUE RES,Yampa River,6,58,ROUTT,S,6.0 N,85.0 W,9,NE,NW,,,,,,337084,4484955,9/14/1946,6/29/1942,6/1/1915,33782.23892,0,313 C,"79CW0031, W1218-77",1,0,0,9,0,C,AP FOR DUQUETTE DITCH,"(40.499322, -106.922602)"
